smiles,fitness
CS[C@H]1CC[C@H](NC(=O)Cc2coc3cc(C)c(C)cc23)C1,9.7
O=C([O-])CSC(=S)N1CCCCC1,6.1
Cc1ccc(N2C[C@H](C(=O)Nc3ccc(F)cc3F)CC2=O)cc1C,11.1
O=C(c1cc2ccccc2s1)N1CCN(c2cc[nH+]cc2)CC1,8.9
O=C(CN1C(=O)c2ccccc2C1=O)N1CCC[C@](CO)(Cc2ccccc2)C1,11.0
CC(C)(C)OC(=O)N1CCN(CC(=O)NC2CCCCCC2)C(=O)C1,8.9
O=C(/C=C/c1ccccc1[N+](=O)[O-])OCc1cccc([N+](=O)[O-])c1,10.1
O=C([O-])[C@H]1C[C@@H]1C(=O)Nc1ccc(I)cc1,8.2
Cc1ccc2nc(NC(=O)c3ccc(NC(=O)[C@H]4CC(=O)N(c5ccccc5)C4)cc3)sc2c1,9.9
Cc1ccn2ncc(C(=O)N3CCN(C(=O)NC4CCCCC4)CC3)c2c1,8.5
O=C(Cn1ccc(C(F)(F)F)n1)NCCC1CCCCC1,8.9
Cc1ccc2ncc(C(=O)OC[C@@H]3CC(=O)N(C4CC4)C3)c(=O)n2c1,9.6
Nc1cccc(Oc2ncc(-c3ccc(F)cc3)cn2)c1,10.0
C#CCN1C(=O)N=C(N)[C@]12CCC[C@@H](C(C)(C)C)CC2,8.4
Cc1cc(O)ccc1NCc1cccc(C2CC2)c1,9.9
Cc1ccc(/C=C/C(=O)NC2CCN(C(=O)CC(C)C)CC2)o1,9.4
C#CCNCC(=O)N[C@H]1C[C@@H]1c1ccccc1,8.2
CC1(C)CN(Cc2c([O-])[nH+]nn2-c2ccccc2)CCS1,8.4
Brc1cn2ccnc2c(N[C@@H]2CCc3ccccc3C2)n1,8.5
Nc1c(C(=O)Nc2ccccc2OC(F)F)sc2ncccc12,9.4
COc1ccccc1[C@H](C)N(C)C(=O)c1ccc(Cl)cc1F,8.5
CCCCN(CC)C(=O)Nc1cccc([N+](=O)[O-])c1,8.0
O[C@H]1CCC[C@H]1C[NH2+]Cc1cc(Cl)cc2cccnc12,9.3
CS(=O)(=O)c1ccc([C@@H]2CC(O)=Nc3c2c(=O)[nH]n3C2CCCCCCC2)cc1,7.9
C[C@H]1CCC[C@H](CCNC(=O)c2cn(Cc3cccnc3)nn2)C1,9.8
COC(=O)[C@H]1[C@@H]2c3ccccc3O[C@@]1(C)N=c1s/c(=C\c3cc([N+](=O)[O-])ccc3[O-])c(=O)n12,8.6
Brc1cnc2c(-c3nc(-c4ccc5c(c4)CCO5)no3)cnn2c1,11.0
CCOc1ccc([C@H]2[C@H](n3cnnn3)C(=O)N2Cc2ccc(C)cc2)cc1,9.8
O=C(NC[C@@H]1CCS(=O)(=O)C1)N1CCC(CO)CC1,8.3
COc1ccc(O[C@@H]2CCC[C@@H](S(C)(=O)=O)C2)c(CCl)c1,8.3
COc1cc(OC)cc(C(=O)Nc2nc(-c3nnn(-c4ccc(C)c(C)c4)c3C)ns2)c1,10.6
C[C@@H](O)CC(C)(C)CNC(=O)/C=C/c1cccnc1,8.3
CCC[C@@H](COC)Nc1ccc(C#N)c(N)c1,7.3
N#Cc1cccc(OCC(=O)N2CCCC[C@H]2C(N)=O)c1,8.6
COc1ccc(NC(=O)[C@@H](C)n2nc(-c3ccc(C)cc3)c3c(c2=O)CCCC3)cc1,10.6
CN1C(=O)/C(=N\Nc2nnc3c(n2)[nH]c2ccccc23)c2cc(Br)ccc21,12.4
CC(C)CC[NH+]1CCN(S(=O)(=O)N2C[C@H](C)O[C@@H](C)C2)CC1,7.4
C[NH+](C)CCN(C(=O)c1ccc(Br)cc1)c1nc2cc3c(cc2s1)OCCO3,7.9
[O-]c1c([C@H](c2ccco2)[NH+]2CCN(Cc3ccccc3)CC2)sc2nc(-c3ccco3)nn12,9.9
COc1ccccc1CNC(=O)c1cc(NC(=O)C(C)C)n(C)n1,9.5
CCOc1ccc(Br)cc1C(=O)Nc1ccccc1C(=O)N1CCC(C)CC1,7.8
O=C1C[C@@H](c2ccccc2[N+](=O)[O-])c2ccc3ccccc3c2N1,8.9
Cc1ccc(C[N@H+](Cc2ccn[nH]2)Cc2ccco2)s1,7.6
COc1ccc(CNC(=O)c2cc(=O)c3ccc(Br)cc3o2)cc1,10.0
C[C@@H]1CN(S(=O)(=O)N2CCC(OCc3ccc(F)cc3)CC2)[C@H](C)CO1,8.9
COc1ccc(-c2nn3cnnc3s2)cc1NC(=O)c1ccccc1Cl,9.6
C[C@@]1(C(=O)[C@@H]2CCCS2)CCCO1,6.4
OC[C@H]1CN(Cc2ccccc2)CCO1,7.8
CC(C)c1ccc(/C=N/NC(N)=O)cc1,8.4
CN(C)C(=O)C1CCN(C(=O)C(=O)Nc2ccccc2F)CC1,8.9
O=C([O-])[C@H]1Cc2ccc(Cl)cc2C[N@@H+]1Cc1ccccc1Cl,9.3
Cc1cccc2c(CCNC(=O)NC[C@@H](O)C(C)(C)C)c[nH]c12,9.9
NC1=NC(=O)N(Cc2ccccc2)[C@@H]1c1ccccc1Br,8.2
CCC[C@]1(C(=O)OCC)N[C@@H](c2ccc(F)cc2)[C@H]2C(=O)N(C)C(=O)[C@@H]21,8.0
CC(=O)Nc1nc(C(=O)N[C@H](C)c2ccc(Oc3ccccc3)cc2)cs1,10.6
Cc1nn(-c2ccc(C(=O)NC3CCCCCC3)cn2)c(C)c1C,10.4
C[C@H]1C[C@H](C)CN(c2ncncc2N)C1,7.4
S=C(NCC1CCCCC1)NC1CCCCCC1,8.6
COc1coc(C(=O)Nc2ccccc2SC)cc1=O,7.9
c1cnc(Oc2ccc(CN3CCOC[C@@H]3C3CC3)cc2)cn1,9.7
Cc1ccc(-c2nc(C[S@@](=O)CC(=O)N[C@@H]3CCCc4ccccc43)c(C)o2)cc1,10.9
Cc1cc(C)c(O)c(NC(=O)[C@@H]([NH3+])Cc2ccccc2)c1,9.8
CCn1cc(C#N)c(=O)n(Cc2ccc(C#N)cc2F)c1=O,9.0
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1ccc2c(c1)Cc1ccccc1-2,12.2
O=C(c1n[nH]c2ccccc12)N1C[C@H]2CC[C@@H]1C[N@H+](C1Cc3ccccc3C1)C2,8.6
CC(C)(O)C#Cc1ccc(C(=O)Nc2cnc3n2CCCC3)o1,9.2
O=[N+]([O-])c1ccc(OC[C@H](O)C[NH+]2CCCC2)cc1,8.2
CCOC(=O)CCNc1nc(Cl)nc2ncccc12,7.5
C[C@H](OC(=O)[C@H]1CCCN(C2=NS(=O)(=O)c3ccccc32)C1)C(=O)N1CC(=O)Nc2ccccc21,10.0
COc1ccc(CN2C(=O)c3ccc(C(=O)N4CCC(C(N)=O)CC4)cc3C2=O)cc1,10.6
Cc1ccccc1N(CCC(=O)[O-])C(=O)[C@@H]1C=C[C@H]([NH3+])C1,8.9
C[N@@H+]1CCCC[C@H]1CCNC(=O)c1ccc(NC2CCC(O)CC2)nc1,9.9
O=C(C[C@@]1(O)C(=O)N(Cc2c(F)cccc2Cl)c2ccccc21)c1ccco1,8.5
CC(=O)N1CN(CCC2=CCCCC2)Cc2c1sc1c2CCCC1,9.0
CCC(=O)NCC[C@H]1CN(c2cnn(C)c(=O)c2)CCO1,8.2
CC(C)c1ccc(NC(=O)Cn2nc(-c3ccco3)c3sc(N4CCCCC4)nc3c2=O)cc1,9.6
Cc1cc(C)c2nc(N3CCN(C(=O)[C@@H]4CCCCN4S(C)(=O)=O)CC3)sc2c1,9.7
Cc1noc(C)c1CCCNC(=O)N1CCC[C@@H]1c1cccc(Cl)c1,10.1
CC(C)(O)CCSc1nnnn1Cc1cccs1,7.1
O=C(Nc1ccnc2ccnn12)C1(c2ccc(Cl)cc2)CC1,10.1
CCN(CC)c1ccc(Nc2ncnc3sc(C)cc23)cc1,8.9
CN(Cc1nnc(C2CC2)n1C)C(=O)NCc1ccc(Cl)cc1,8.7
C[C@@H]1CNCc2cc(C(F)(F)F)cnc21,7.6
NNc1nnc(SC2CCCCC2)n1N,7.4
COc1cccc(C(=O)/C=C/c2cc(OC)c(OC)cc2OC)c1,8.7
CCc1ccc(CNC(=O)c2ccc(-c3nccnc3N3CCCCC3)cc2)cc1,10.5
O=C(CSc1ncn[nH]1)Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,10.2
CNC(=O)[C@@H](C)NC(=O)Nc1cc(C(=O)NC2CC2)ccc1C,9.7
Cc1csc(CCNS(=O)(=O)c2cccc(C#N)c2)n1,9.0
O=C(C[NH+]1CCC(O)(Cn2cnc3ccccc3c2=O)CC1)OC[C@@H]1CCCO1,10.4
N#Cc1ccc(Oc2ccc(S(=O)(=O)N3CCCCCC3)cc2[N+](=O)[O-])cc1,10.0
CCNC(=O)c1ccc(NCC(=O)Nc2cccc(NC(C)=O)c2)cc1,9.4
Cc1nc(SCC(=O)Nc2ccc(Cl)cc2C(F)(F)F)n(C[C@@H]2CCCO2)c1C,10.7
FC(F)(F)Cc1ccc2ccccc2c1,8.7
Cc1nn(CC(=O)Nc2nc(C[NH+]3CCCCC3)cs2)c(C)c1[N+](=O)[O-],9.8
N#CNC(=O)c1ccc2ncsc2c1,6.9
O=C(NN1C(=O)/C(=C/C=C/c2ccccc2)SC1=S)c1csc2c1CCCC2,10.2
O=C(N/N=C/c1cc2ccccc2nc1Cl)c1nc2ccccc2c(=O)[nH]1,11.5
COc1ccccc1CN(Cc1ccco1)C(=O)C1=C(c2ccccc2)S(=O)(=O)CCO1,7.5
CCC(CC)n1nccc1C(=O)N1CC[C@@H](C)[C@H](O)C1,7.8
CCOc1ccc(NC(=O)CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,9.9
CCOc1ccc(S(=O)(=O)Nc2ccc3c(C)n[nH]c3c2)cc1,9.0
C[C@H](Sc1nnc(-c2cccs2)n1C1CC1)C(=O)NC[C@H]1CCCO1,8.0
O=C([O-])c1ccc(-n2cccc2)c(F)c1,7.7
CC[C@H](C)C[N@H+](C)C[C@H](N)c1ccc(C(C)(C)C)cc1,8.6
Cc1cccc2c(C(=O)N(C)CCc3ccccn3)cc(-c3cnn(C)c3)nc12,9.5
COc1ccccc1-n1cnnc1SCc1cc2ccc(C)cc2nc1Cl,10.5
CC(C)[C@@H](NC(=O)c1ccccc1F)C(=O)O[C@@H](C)c1ccccn1,9.6
COc1ccc(-c2nc(C(=O)NCC3(O)CCOCC3)cs2)cc1,8.8
CCc1ccc([C@@H](CO)NC(=O)Cc2cc(C)on2)cc1,8.9
O=S(=O)(Nc1ccncc1)c1ccc(F)cc1,8.2
Cc1ccc(O[C@@H](C)C(=O)N(C)CC(=O)N2CCOCC2)cc1,9.1
COc1ccc(S(=O)(=O)Nc2cnn(Cc3ccc(Cl)cc3)c2)c(OC)c1,10.4
O=C(COc1ccc(F)cc1)N1CCC[C@@H](c2nnc(-c3ccsc3)o2)C1,10.0
CCN(C(=O)C[N@@H+]1CCCC[C@@H]1CC(=O)OC)c1ccccc1C,7.1
C[C@H](NC(=O)/C=C\c1ccccc1)c1nc2ccccc2n1CC(=O)c1ccccc1,10.7
CO[C@@]1(C)C[C@H](NC(=O)NCc2ncc(-c3ccccc3)o2)C1(C)C,9.4
Cc1occc1C(=O)N/N=C/c1cc(Br)cc([N+](=O)[O-])c1[O-],9.9
c1nc(N2CCOCC2)ncc1C[N@@H+]1CCC[C@]2(CCOC2)C1,9.3
O=C(Cc1c[nH]c2cc(F)ccc12)NCc1csc(C2CC2)n1,10.0
O=C(NCc1ccc(=O)[nH]c1)c1cnc([C@H]2CCCO2)s1,8.6
COc1ccc(C(=O)C[C@]2(O)C(=O)Nc3ccccc32)cc1[N+](=O)[O-],10.3
CC[N@H+](CC1CC1)Cn1nc(-c2ccccc2F)ccc1=O,8.7
Cc1nn(C)cc1CCC(=O)N1CC[C@H](C(N)=O)c2ccccc21,9.3
CCCC(=O)Nc1ccc(Cl)c(NC(=O)COc2ccc(Br)cc2)c1,9.3
CCN(CCO)c1ncnc2c1sc1nc(CC(C)C)c3c(c12)CC(C)(C)OC3,5.5
CCCC(=O)N1CCC[C@@H](c2nc(Nc3ccccc3)cc(-c3cccnc3)n2)C1,9.9
COCc1nc2ccccc2n1Cc1c(Cl)cccc1Cl,8.2
Cc1cn2c(=O)c(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2s1,9.8
Nc1cc(N)nc(SCc2cc(=O)n3ccccc3n2)n1,10.0
CN(Cc1nccn1Cc1ccccc1)C(=O)N[C@H]1CCCC1(C)C,9.2
O=C(c1cccc2ccccc12)N1CC[NH+](C2C3CC4CC(C3)CC2C4)CC1,10.7
NC(=O)c1nc(-c2ccc(Cl)c(Cl)c2)nc2c1[nH]c(=O)n2-c1ccccc1F,11.0
COc1ccc(NC(=O)C2=C(C)Nc3nc4ccccc4n3[C@@H]2c2cc(OC)ccc2OC)cc1,6.6
CC(C)CN(C)C(=O)Nc1ccc(CC#N)cc1,8.0
O=C(NCCc1ccc(C(F)(F)F)cc1)NCc1nnc2n1CCC2,9.9
Cc1nc(CN(C)[C@@H]2CS(=O)(=O)C[C@H]2O)co1,7.3
C[C@H](NC(=O)C1=CCCCO1)c1ccc(F)c(Cl)c1,8.7
CC[C@@H](C)c1ccccc1N1C[C@H](C(=O)N2CCN(C)CC2)CC1=O,9.8
N#Cc1ccncc1NC[C@@H]1C[C@@]12CCc1ccccc12,8.9
CCNC(=O)CNC(=O)NNC(=O)C(C)(C)C,7.6
CC1(C)C[C@H]1[NH2+]Cc1ccccc1C1CC1,8.2
COC(=O)CNC(=O)CN1C(=O)[C@@H]2CCCN2C(=O)c2ccccc21,8.0
O=C(CN(C[C@@H]1CCCO1)C(=O)c1cc2c(s1)CCCC2)N1CCCC1,8.3
Cc1cccc(NC(=O)Cn2nnc(-c3ccc(C(N)=O)cc3)n2)c1C,11.2
Cn1nccc1C(=O)OCc1nc2cc(C(F)(F)F)ccc2o1,9.5
CNC(=O)C[C@@H](C)N(C)C(=O)CCC(=O)NC1CCCCCCC1,9.2
CC(C)n1nnnc1Sc1cc(C(F)(F)F)nc(-c2ccccn2)n1,8.9
O=C(c1ccncc1)N1CCn2cccc2[C@@H]1c1ccccc1,6.4
O=C([C@H]1C=C(C2CC2)N=N1)N(Cc1ccccn1)C[C@@H]1CCCO1,8.2
CCC[N@@H+]1CCCN(C(=O)Nc2ccc(Br)nc2C)CC1,7.3
CC[NH+](CC)CCn1ccc([C@H](O)C2CC2)c1,6.8
C/C=C/C=C/C(=O)NC[C@H]1CCS(=O)(=O)C1,7.6
COc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3cccc([N+](=O)[O-])c3)c2)cc1,11.2
O=[N+]([O-])c1ccc(N2CC[NH+](C3CC3)CC2)cc1C(F)(F)F,8.2
CC(C)(C)n1ncc2c(=O)n(NC(=O)c3cccc4ccccc34)cnc21,12.0
O=C(NCc1cccc(CO)c1)NNc1cccc(F)c1F,10.3
O=C(CC[C@@H]1CCC[N@H+](Cc2cccc3cccnc23)C1)N1CCCC1,10.9
Cc1nc(C2CCN(C(=O)Nc3ccc(N(C)C)c(C)c3)CC2)n[nH]1,9.9
CC[C@@H](C)NC(=O)c1cccc2c1N[C@@H](c1ccc(Cl)cc1Cl)[C@H]1CC=C[C@H]21,11.0
O=c1c2ccccc2nc(SCc2cccnc2)n1C1CCCCC1,8.5
CCOc1ccccc1CNc1ncnc2c1nc1n2CCCCC1,9.8
CCC1=C2[C@H](c3ccc(OC(F)(F)F)cc3)C(C#N)=C(N)O[C@H]2N=N1,8.7
C=CCOc1ccccc1-c1cc(C(=O)[O-])nc(N)n1,8.6
C[C@@H](NC(=O)[C@H]1CC=CCC1)c1ccc(F)c(F)c1,9.4
CC[C@@H](C)N(C)C(=O)Nc1ccc(N2CCCC2=O)c(OC)c1,8.6
COc1ccc2oc(=O)c(C(=O)O[C@H]3C[C@H]4CC[C@]3(C)C4(C)C)cc2c1,10.0
CC1(C)Cc2c(cnn2-c2ccc(F)cc2)[C@@H](NC(=O)CCC(F)(F)F)C1,9.5
CN(C)c1ccc([C@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2C[C@@H]2CCCO2)cc1,8.4
CCc1c(N)nnn1CCCS(=O)(=O)CC,7.3
O=c1c2ccc(Cl)cc2ncn1C[C@H]1CC1(Cl)Cl,8.4
CC(=O)N[C@@H](CCc1nc2ccccc2[nH]1)C(=O)[O-],8.6
NC(=O)[C@@H]([NH2+][C@@H]1CCc2cc(F)ccc21)c1ccccc1,9.5
CCCc1cc(NC(=O)C(=O)N[C@H]2CCCC[C@H]2SCC)n(C)n1,8.8
Cn1cnc(CNC(=O)N2CCO[C@H](c3ccc(F)c(F)c3)C2)n1,9.4
C[C@@H](CCc1ccccc1)NC(=O)c1n[nH]c(=O)c2ccccc12,11.2
Cc1cnc(CNC(=O)N2CCCC[C@@H]2CCc2ccccc2)s1,9.4
CCC(CC)[N@H+](C)Cc1cnc(N)s1,6.2
COCCN1C(=O)c2oc3ccc(C)cc3c(=O)c2[C@H]1c1ccc(C(=O)OC)cc1,6.9
CC(C)(C)OC(=O)N1CC[C@@H](C(=O)N[C@@H]2[C@H]3CCO[C@@H]3C2(C)C)C1,10.3
Cc1cccc(NC(=O)CN2CCN(S(=O)(=O)c3cccs3)CC2)c1,9.8
Cc1n[nH]c(SCC(=O)N2CCCC(C)(C)CC2)n1,8.2
C[C@@H](NC(=O)C[N@@H+]1CCC[C@H](CN2CCOCC2)C1)c1ccc2ccccc2c1,10.3
Cc1nc(C(=O)Nc2ccc(C3=NNC(=O)CC3)cc2)nn1-c1ccccc1C(C)C,11.0
COc1ccc(OC)c(NC(=O)Nc2cc(N3CCN(Cc4ccccc4)CC3)ncn2)c1,10.6
Cc1cccc(-c2ncc(C(=O)N3CCCC3)c(N(C)c3ccccc3)n2)c1,9.9
CCCCC(=O)c1c(C)cc(C)[nH]c1=O,7.1
C[C@@H]1C[C@H](NC(=O)Cc2ccccc2Cl)CN1c1ccccc1,9.8
Cc1ccc(C2(Cc3cscn3)C[NH2+]C2)cc1,8.4
CC[N@@H+]1CC[C@H](N(C)c2ncnc3c2oc2ccccc23)[C@H](C)C1,8.7
NNc1nccc(C(F)(F)F)n1,7.3
CCC[C@@H]1C[C@@H]([C@H]([NH2+]CC)C(C)C)CCO1,6.6
COCc1ccc([C@H](O)c2sccc2C)cc1,7.8
COc1cc(-c2nnc3n(Cc4ccccc4)c(=O)c4ccccc4n23)cc(OC)c1O,8.0
Cc1nc([C@@H]2CCCN(C(=O)[C@@H]3COc4ccccc43)C2)no1,9.9
Cc1cc(C)n(C(=O)c2ccc(Cn3nc(C)c(Cl)c3C)o2)n1,10.0
CCOC[C@@H](C)NC(=O)c1csc(S(N)(=O)=O)c1C,7.7
C[C@@H]1C[N@H+](CCOc2ccc(CC[NH3+])cc2)C[C@@H]1C,8.3
COc1ccc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)cc3)C2=O)cc1OC,8.6
N#CCSc1cccc(C(=O)N2CCC(OC[C@@H]3CCCO3)CC2)c1,9.5
CCCc1noc(CSCc2ccccc2C#N)n1,7.9
Cc1ccc(N2C[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)CC3)CC2=O)cc1,10.8
CCCc1c(N)nnn1Cc1nc(C)c(C)s1,7.2
COCc1nc(C)cc(NCc2cccc(OCC#N)c2)n1,8.5
Cc1nccn1-c1cncc(N(C)CCn2cnnc2)n1,7.9
CCCc1c(C(=O)NNC(=O)c2ccc(C)o2)[nH]c(C)c1C(=O)OC,9.7
CCOC(=O)c1ccc(CN2C(=O)N[C@](C)(C3CC3)C2=O)o1,8.8
C[C@H]1CCC[C@H](C)C1Nc1ncc(Br)cn1,8.2
C[C@H]1CC(C)(C)C[C@@]2(C1)NC(=O)N(Cc1nc(-c3ccsc3)no1)C2=O,10.3
CCOc1ccc(-n2cc(-c3ccccc3)c3c(N4CC[NH+](C)CC4)ncnc32)cc1,7.9
Cc1cc2nc(C)n(CCOc3ccccc3)c2cc1C,8.8
CC(C)c1n[nH]c(NC(=O)[C@H]2CCN(C(=O)OC(C)(C)C)C2)n1,8.2
NC(=O)[C@]1(Cc2ccc(-c3cccnc3)cc2)CCCN(C(=O)COc2ccccc2)C1,10.7
O=C(NO[C@H]1CCCCO1)[C@@H]1CCCN1C(=O)C1CCCCC1,9.3
CCn1c(S[C@H](C)C(=O)Nc2ccc(C)cc2C)nc2ccccc21,10.0
Cc1nn(C)c(C(=O)Nc2cccc([N+](=O)[O-])c2)c1Br,9.0
COCCNC(=O)[C@H]1CCCN1C(=O)c1cccc(NC(=O)c2ccc(C)s2)c1,9.7
C[C@H]1CN(CCCCNC(=O)c2ccccc2-c2cncnc2)C[C@H](C)O1,9.9
O=C(C[C@H]1C(=O)N(Cc2ccccc2)c2nc3ccccc3n21)Nc1ccccc1F,9.5
O=C(CSCc1ccc(F)cc1Cl)Nn1c(=S)[nH]c2sc3c(c2c1=O)CCC3,8.2
Cc1ccc(SCCCC(=O)Nc2nnc(-c3ccccc3)o2)cc1,9.7
CN(C1CC1)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,7.7
C[NH2+][C@@H](Cc1cc(OC)ccc1Br)C(OC)OC,7.2
O=C([O-])CSc1nc2cnccc2n1Cc1cscn1,7.2
CC/[NH+]=C(/NCC1(O)CCOCC1)N1CC[C@H]([NH+]2CCCC2)C1,8.5
COc1ccc(CSc2nnc(-c3ccccc3F)n2C2CC2)cc1F,9.5
CS(=O)(=O)c1cc(Cl)cnc1[C@H]1CCCN(C(=O)c2ccncc2)C1,7.8
Cc1cc[n+](C2=C(Nc3ccc(C)cc3C)C(=O)c3ccccc3C2=O)cc1,7.8
N#Cc1ccc(NC2CCN(S(=O)(=O)C3CC3)CC2)cc1Cl,8.6
COC(=O)Cn1c(SC)nc2ccccc21,6.7
CC(=O)Nc1cccc(OC(=O)c2cc(C3CC3)nc3onc(C)c23)c1,10.2
C[C@H](NC(=O)COn1nnc2ccc(Cl)cc21)c1ccco1,9.1
CC[C@H](C)NC(=O)C(=O)Nc1cc(NC(C)=O)ccc1F,9.0
COc1ccc(OCC(=O)N/N=C\[C@H]2CC=CCC2)cc1,8.6
COc1cc(CNC(=O)CCc2cccc(F)c2)ccn1,9.2
C/C=C/C(=O)N[C@H]1CCC[C@H]1OC,6.4
C[C@H](Sc1ccccc1)C(=O)N(C)Cc1nc2ccccc2s1,10.0
CC(C)CN(C)C(=O)c1cc2ccccc2c(Cl)n1,8.7
CC1CCC2(CC1)NC(=O)N(C[C@@H](CS)C(C)C)C2=O,8.0
Cc1cn(C=O)c2ccccc12,7.7
Cc1ccc(-n2c(N)c(C(=O)NCCc3ccc(F)cc3)c3nc4ccccc4nc32)cc1,10.5
CCOc1ccc([C@@H](N)C(F)(F)C(F)F)cc1,7.8
CCOC(=O)[C@@H]1[NH+]=c2c(C)cccc2=C1c1ccccc1,9.0
CC(C)CC[C@H](C)NC(=O)C(=O)Nc1ccc([S@](C)=O)c(F)c1,9.1
C[C@H]1CN(C(=O)NCc2ncn(C)n2)CC[C@@H]1c1ccccc1,9.2
CCOC(=O)/C=C(/C)N[C@H](C)c1ccccc1,7.9
Cc1cccc(NC(=O)CN2CC[NH+](CCC(=O)Nc3cc(Cl)ccc3Cl)CC2)c1C,10.4
CCCCc1oc2ccccc2c1/C=C\C([O-])=N\S(C)(=O)=O,8.6
CCOC(=O)c1cc(OCC)c(Br)c(OCC)c1,6.4
COc1ncccc1CN1C[C@H](C)[NH2+][C@@H](C)C1,7.3
O=C(CCC1CCCCC1)Nc1ccc(S(=O)(=O)N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)cc1,10.6
CC[C@@H](C)[C@@H]([NH3+])c1ccc(Cl)s1,6.6
Cc1cc2c(cc1-c1cc(-c3cn(C)nc3C)nc(N)c1C#N)OCO2,8.1
C[N@@H+]1CCC[C@H](NC(=O)Cn2nc(C(F)(F)F)c3c2CCCC3)C1,9.1
O=C(Nc1ccc(Cl)c(N2CCCS2(=O)=O)c1)c1ccco1,9.6
CSC[C@H](CCO)NC(=O)Nc1ccc2c(c1)CCO2,8.2
C[C@H]1C[C@H](C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)C[C@@H](C)O1,10.3
Cn1nnc2c(N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ncnc21,9.9
C[C@@H]1CCCCN1c1ccc(N2CCN(C(=O)/C=C/c3ccccc3)CC2)nn1,9.9
O=C(CCCN1C(=O)c2ccccc2C1=O)N1CCC2(CCc3ccccc3O2)CC1,10.1
O=C(CCn1ccn2nc(-c3ccc(F)cc3)cc2c1=O)N1CCOCC1,10.0
CCCCNc1ccccc1OC(C)C,6.9
C=C(C)C[N@H+](CC)CC(=O)Nc1ccccc1[N+](=O)[O-],7.6
CCS(=O)(=O)[N-]c1ccc2sc(C(=O)NC)c(OC)c2c1,8.6
CCOC(=O)c1c(NC(=O)c2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)sc2c1CCC2,9.6
COc1ccc(Br)cc1/C=N/NC(=O)[C@@H](C)Sc1nc(C)cc(C)n1,9.5
O=C(Nc1ccc(Cl)cc1)Nc1ncn[nH]1,8.2
CN(Cc1[nH+]ccn1C)C(=O)C1(c2cccc(Cl)c2)CCC1,8.6
C=CCNC(=O)c1cc2c(F)cccc2s1,8.0
[NH3+][C@H]1CCOc2c(-c3ccccc3)cccc21,9.9
CC(C)(C)[S@@](=O)CC[NH2+]Cc1cccc2cn[nH]c12,8.2
CCOc1cccc([C@H]2c3c(oc4ccc(F)cc4c3=O)C(=O)N2c2cc(C)on2)c1,8.1
CCC[NH2+][C@H]1CC[C@H](N(C)C[C@@H]2CCC[N@@H+]2CC)C1,7.6
CC(=O)N1CCC[C@@H](c2ccc(N3CCOCC3)cn2)C1,9.2
CCSc1ccc(NC(=O)NC2(CO)CCCC2)cn1,8.3
CCOc1ccc(CN2CCc3nc(Nc4ccc(F)cc4F)ncc3C2)cc1OC,9.9
OC[C@@H]1O[C@H](n2cnc3c(NC4CCCC4)cc(Cl)nc32)[C@H](O)[C@@H]1O,8.1
COCCNC(=O)c1ccccc1SC(C)C,7.3
Cc1ccc(-c2[nH]c3c(c2[C@@H]2C(=O)Nc4ccccc42)c(=O)n(C)c(=O)n3C)cc1,8.1
O=C(CSc1nnnn1-c1ccc(Cl)cc1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,11.1
CC(C)N(Cc1ccccc1)C(=S)NC(=O)c1ccc(Br)cc1,8.8
O=C(C[NH+]1CCCCC1)N1c2ccccc2C=Cc2ccccc21,9.3
CCc1nn(C)c2c(=O)n([C@H]3CCCCNC3=O)cnc12,8.9
C[C@@H](c1ccccn1)[C@@H](O)c1sccc1Br,7.7
CCC[C@@](C)(CO)NC(=O)Nc1ccc(N2CCc3sccc3C2)cc1,9.2
Cc1ccc([C@@H]2COCCN2Cc2scnc2C)o1,7.2
C[C@H]1CN(CCOc2ccccc2)CCO1,7.1
CN(Cc1[nH+]ccn1C)C(=O)c1ccc(Br)cc1N,8.0
Cc1nn(Cc2ccc(C(=O)[O-])o2)c(C)c1C,8.4
CCOC(=O)Cc1n[nH]c(-c2ccco2)n1,6.9
CC[NH+](CC)C[C@H](F)C(=O)[O-],5.5
CC[C@H](NC(=O)[C@H]1CCO[C@@H]1C)c1nc(C)cs1,7.5
CCOc1cc2ccccc2cc1C(=O)N1CCOCC1,8.0
Cc1ccc(S(=O)(=O)N2CCN(Cc3cccc4cccnc34)CC2)c(C)c1,10.2
COCCOc1ccc(C(=O)N2CCC[C@@H](c3ccn[nH]3)C2)cc1,8.6
Cc1nnc(S[C@H](C)C(=O)N2CCOCC2)n1C,7.3
